2	-0.217273296	-0.393730217	0.248542942	0.066030265	
2	0.209790174	-0.346288884	0.468602853	-0.129330806	
2	0.282447049	-0.368046372	0.720768444	-0.099703232	
2	0.176404101	-0.346000192	0.606827918	-0.286621039	
2	0.17904455	-0.190352093	0.281433056	-0.133642774	
2	0.447362335	0.041849656	0.193120383	-0.4096432	
2	0.688992314	-0.274905837	1	-0.830226931	
2	0.845239214	-0.20018758	0.621633973	-1	
2	0.697040628	-0.330229569	0.102993893	-0.493762502	
2	0.406140769	-0.499528611	0.380733986	-0.61025329	
2	0.462788483	-0.50407791	0.44440737	-0.38034876	
2	0.444135064	-0.415826904	0.353996221	-0.0510523	
2	0.530214816	-0.862931728	0.452392955	-0.590748711	
2	0.683820577	-0.461452539	0.122399792	-0.584092749	
2	0.168669779	0.354319062	0.177067308	-0.216203862	
2	0.472073119	-0.099251354	0.329781961	-0.308723991	
2	1	-0.4907005	0.421852468	-0.452427488	
2	0.751349095	-0.006512148	0.412858407	-0.471269193	
2	0.365505304	-0.087225089	0.049426817	-0.244413366	
2	0.304253347	0.156052739	-0.02132389	-0.286178578	
2	-0.017119676	-0.22730168	-0.016995541	-0.139502319	
2	-8.20E-04	0.173302	-0.029479596	0.074073309	
2	-0.229384891	-0.419220455	0.117080962	-0.046642004	
2	0.206671215	0.30449771	-0.435845402	-0.255380827	
2	0.154448251	0.173512952	0.01804317	-0.014912591	
2	0.683164906	0.149896784	0.084237722	-0.702967	
2	0.447561457	-0.099327696	-0.300531024	-0.217057209	
2	0.406941436	-0.086218898	0.623472207	-0.72010729	
2	-0.400620256	-0.110790872	-0.875903045	0.145286161	
2	-0.259585031	-0.039478673	-0.468634596	0.113600521	
2	0.60675506	0.168029027	0.343857944	-0.400454284	
2	0.227395244	-0.683737988	-0.004906693	-0.646056717	
2	0.447006064	-0.316080437	0.215005428	-0.612197318	
2	0.36203304	-0.169541779	0.241760967	-0.305344755	
2	0.309744556	-0.329766359	-0.030038761	-0.195887569	
2	0.721518187	-0.358498366	0.122157813	-0.52720523	
2	-0.054851234	-0.236632167	-0.209639682	-0.567784512	
2	0.287527743	0.003500228	0.14662074	-0.279224571	
